date,load_mw_daily_mean,temp_c_mean,temp_c_min,temp_c_max,precip_mm_sum,wind_ms_mean,rh_pct_mean,weekday,month,year,is_weekend
2020-04-05,5466.197916666667,11.629166666666668,5.8,17.1,0.0,24.837500000000002,38.875,6,4,2020,1
2020-04-06,6135.5,9.933333333333334,5.8,14.9,0.0,22.270833333333332,29.0,0,4,2020,0
2020-04-07,6117.453750000001,9.233333333333333,1.9,16.7,0.0,11.395833333333334,35.25,1,4,2020,0
2020-04-08,6043.6970833333335,10.779166666666667,3.0,18.3,0.0,8.520833333333334,45.5,2,4,2020,0
2020-04-09,5980.0,12.933333333333332,3.1,21.3,0.0,6.545833333333333,49.083333333333336,3,4,2020,0
2020-04-10,5880.375,15.929166666666667,6.1,24.0,0.0,10.625,41.708333333333336,4,4,2020,0
2020-04-11,5581.338333333333,13.533333333333333,8.7,18.4,0.0,13.870833333333332,33.75,5,4,2020,1
2020-04-12,5088.625,12.595833333333333,4.5,19.3,0.0,9.025,45.333333333333336,6,4,2020,1
2020-04-13,5789.291666666667,14.1625,5.1,21.5,0.0,9.070833333333333,46.291666666666664,0,4,2020,0
2020-04-14,6050.285,14.933333333333332,5.8,22.5,3.4000000000000004,15.895833333333334,56.916666666666664,1,4,2020,0
2020-04-15,6072.916666666667,7.029166666666666,2.4,12.4,5.2,12.779166666666667,63.291666666666664,2,4,2020,0
2020-04-16,5823.625,10.808333333333332,2.7,17.9,0.0,11.916666666666666,57.0,3,4,2020,0
2020-04-17,5258.590416666667,14.262500000000001,6.6,22.1,0.0,10.108333333333333,58.0,4,4,2020,0
2020-04-18,5303.041666666667,16.129166666666666,8.3,23.1,0.0,7.758333333333333,55.0,5,4,2020,1
2020-04-19,4482.291666666667,16.220833333333335,9.4,23.5,0.0,10.9625,58.208333333333336,6,4,2020,1
2020-04-20,4629.541666666667,10.987499999999999,7.3,14.1,3.5,16.629166666666666,52.791666666666664,0,4,2020,0
2020-04-21,5400.25,10.2,5.2,14.8,0.0,15.333333333333334,39.916666666666664,1,4,2020,0
2020-04-22,5767.5,10.179166666666667,3.7,15.9,0.0,9.9125,44.541666666666664,2,4,2020,0
2020-04-23,5564.155,11.266666666666666,4.0,17.8,0.0,7.945833333333333,48.416666666666664,3,4,2020,0
2020-04-24,5502.530833333333,13.079166666666666,3.8,20.1,0.0,10.041666666666666,48.958333333333336,4,4,2020,0
2020-04-25,5403.816666666667,15.991666666666667,8.6,22.7,0.0,15.504166666666668,40.416666666666664,5,4,2020,1
2020-04-26,4975.234583333334,15.333333333333334,8.9,20.9,0.0,10.454166666666667,45.958333333333336,6,4,2020,1
2020-04-27,5636.785,14.4,8.6,20.1,0.0,8.983333333333333,44.041666666666664,0,4,2020,0
2020-04-28,5772.030416666667,15.608333333333334,6.2,22.4,0.0,6.3625,54.416666666666664,1,4,2020,0
2020-04-29,5741.208333333333,17.666666666666668,9.2,25.0,0.0,8.391666666666667,57.5,2,4,2020,0
2020-04-30,5678.134999999999,17.400000000000002,11.9,23.8,2.4,6.858333333333333,67.83333333333333,3,4,2020,0
2020-05-01,5146.5,17.591666666666665,10.6,23.2,0.2,8.641666666666667,65.08333333333333,4,5,2020,0
2020-05-02,5098.416666666667,18.320833333333333,12.6,24.0,0.0,10.737499999999999,55.5,5,5,2020,1
2020-05-03,4973.208333333333,15.345833333333333,12.5,18.2,15.4,10.075000000000001,81.70833333333333,6,5,2020,1
2020-05-04,5852.291666666667,14.775,11.9,19.8,10.2,10.1875,80.91666666666667,0,5,2020,0
2020-05-05,5868.713333333333,14.995833333333332,11.1,20.2,1.5,6.358333333333333,73.83333333333333,1,5,2020,0
2020-05-06,5983.394583333334,12.858333333333334,9.1,16.1,11.5,14.416666666666666,77.75,2,5,2020,0
2020-05-07,6003.125,11.970833333333333,7.4,18.0,0.2,14.141666666666666,61.625,3,5,2020,0
2020-05-08,5833.291666666667,13.25,6.4,18.5,0.0,8.304166666666667,62.708333333333336,4,5,2020,0
2020-05-09,5372.458333333333,16.320833333333333,9.6,22.6,0.0,5.433333333333334,60.333333333333336,5,5,2020,1
2020-05-10,4911.375,18.029166666666665,10.0,25.2,0.0,7.070833333333333,61.541666666666664,6,5,2020,1
2020-05-11,5769.208333333333,20.875,12.9,28.2,0.0,8.512500000000001,62.083333333333336,0,5,2020,0
2020-05-12,5917.077083333334,21.662499999999998,15.7,27.2,0.0,19.645833333333332,53.041666666666664,1,5,2020,0
2020-05-13,5859.208333333333,13.783333333333333,8.6,18.9,0.0,11.829166666666666,55.166666666666664,2,5,2020,0
2020-05-14,5979.458333333333,20.408333333333335,11.9,27.7,0.0,10.8125,62.25,3,5,2020,0
2020-05-15,5814.666666666667,18.92083333333333,13.6,23.7,0.0,14.3125,64.45833333333333,4,5,2020,0
2020-05-16,5370.625,21.266666666666666,16.0,26.8,0.0,13.612499999999999,61.041666666666664,5,5,2020,1
2020-05-17,5065.707083333334,20.429166666666667,14.0,26.1,0.3,12.704166666666666,66.83333333333333,6,5,2020,1
2020-05-18,5859.75,18.895833333333332,15.9,22.6,0.5,10.679166666666667,62.208333333333336,0,5,2020,0
2020-05-19,5964.375,19.916666666666668,15.1,24.8,0.0,4.620833333333334,71.54166666666667,1,5,2020,0
2020-05-20,6118.564583333333,19.404166666666665,13.1,25.5,13.2,18.962500000000002,72.25,2,5,2020,0
2020-05-21,5912.041666666667,13.283333333333333,11.3,15.8,13.4,19.083333333333332,73.625,3,5,2020,0
2020-05-22,5893.541666666667,13.549999999999999,11.1,17.1,0.1,9.208333333333334,69.20833333333333,4,5,2020,0
2020-05-23,5322.541666666667,14.066666666666668,8.9,18.9,0.4,6.7250000000000005,61.916666666666664,5,5,2020,1
2020-05-24,5066.416666666667,15.1625,8.6,22.2,2.8,9.525,72.45833333333333,6,5,2020,1
2020-05-25,5954.182916666668,14.683333333333332,10.2,19.5,1.2000000000000002,4.975,74.625,0,5,2020,0
2020-05-26,6061.458333333333,13.783333333333333,9.7,18.9,3.6,7.4624999999999995,76.91666666666667,1,5,2020,0
2020-05-27,6141.75,14.2125,9.8,18.4,2.2,8.429166666666667,74.0,2,5,2020,0
2020-05-28,5951.313333333333,14.5375,10.0,19.5,0.6000000000000001,6.941666666666666,74.70833333333333,3,5,2020,0
2020-05-29,6008.128333333333,14.275,8.8,19.7,2.8000000000000003,6.579166666666667,80.83333333333333,4,5,2020,0
2020-05-30,5442.791666666667,15.229166666666666,11.4,20.4,1.7,10.791666666666666,79.16666666666667,5,5,2020,1
2020-05-31,4971.25,16.404166666666665,10.9,21.4,0.0,19.058333333333334,60.083333333333336,6,5,2020,1
2020-06-01,5348.4075,15.320833333333333,9.8,20.5,1.3,7.483333333333333,70.54166666666667,0,6,2020,0
2020-06-02,6080.833333333333,13.137500000000001,9.7,15.4,3.4,11.395833333333334,78.41666666666667,1,6,2020,0
2020-06-03,6106.041666666667,14.358333333333334,7.6,19.4,0.0,11.049999999999999,70.875,2,6,2020,0
2020-06-04,6046.25,17.641666666666666,10.8,23.3,0.2,12.758333333333333,66.70833333333333,3,6,2020,0
2020-06-05,6105.29,21.5,13.5,28.4,0.0,8.729166666666666,61.666666666666664,4,6,2020,0
2020-06-06,5484.375,22.40833333333333,15.4,28.6,0.0,8.995833333333334,64.58333333333333,5,6,2020,1
2020-06-07,4891.125,21.229166666666668,16.8,25.9,0.1,13.816666666666668,61.666666666666664,6,6,2020,1
2020-06-08,5097.916666666667,20.720833333333335,14.5,26.8,0.0,7.058333333333334,69.625,0,6,2020,0
2020-06-09,6190.916666666667,22.545833333333334,17.5,29.0,2.2,5.55,71.875,1,6,2020,0
2020-06-10,6352.008333333334,22.962500000000002,18.1,27.8,2.7,6.429166666666667,72.70833333333333,2,6,2020,0
2020-06-11,6302.5,20.408333333333335,17.0,24.0,17.3,9.516666666666667,80.0,3,6,2020,0
2020-06-12,6216.544583333333,19.6875,16.8,23.0,14.2,8.745833333333334,86.16666666666667,4,6,2020,0
2020-06-13,5692.130833333334,20.8125,15.8,26.4,8.899999999999999,5.9375,82.41666666666667,5,6,2020,1
2020-06-14,5187.666666666667,21.53333333333333,16.8,26.2,7.2,6.7,84.75,6,6,2020,1
2020-06-15,6210.916666666667,20.058333333333334,18.4,23.1,12.3,7.404166666666666,89.75,0,6,2020,0
2020-06-16,6260.25,20.216666666666665,16.8,23.8,4.0,6.6625000000000005,84.33333333333333,1,6,2020,0
2020-06-17,6301.875,19.695833333333333,17.0,23.4,12.3,4.504166666666666,85.29166666666667,2,6,2020,0
2020-06-18,6289.041666666667,20.416666666666668,17.2,24.7,5.5,6.575,85.75,3,6,2020,0
2020-06-19,6246.583333333333,21.333333333333332,17.0,26.1,5.1,7.304166666666667,82.83333333333333,4,6,2020,0
2020-06-20,5715.291666666667,22.054166666666664,16.8,27.4,1.0999999999999999,7.170833333333333,76.25,5,6,2020,1
2020-06-21,5160.908333333334,20.629166666666666,17.4,24.5,3.5,6.466666666666666,81.70833333333333,6,6,2020,1
2020-06-22,6151.092916666667,20.516666666666666,16.2,24.8,2.6,7.554166666666666,81.16666666666667,0,6,2020,0
2020-06-23,6323.666666666667,20.470833333333335,17.5,24.6,2.6,6.2250000000000005,83.70833333333333,1,6,2020,0
2020-06-24,6210.333333333333,21.837500000000002,16.2,27.0,0.1,5.691666666666666,78.25,2,6,2020,0
2020-06-25,6378.375,23.09166666666667,18.3,28.1,1.1,11.174999999999999,77.29166666666667,3,6,2020,0
2020-06-26,6339.277083333333,23.5125,19.0,28.4,0.0,11.5375,66.75,4,6,2020,0
2020-06-27,5798.291666666667,23.370833333333334,17.5,29.1,0.0,8.166666666666666,63.458333333333336,5,6,2020,1
2020-06-28,5379.166666666667,24.90416666666667,18.0,30.4,0.0,6.7749999999999995,59.333333333333336,6,6,2020,1
2020-06-29,6435.15125,26.308333333333334,19.6,31.9,0.0,6.533333333333334,62.916666666666664,0,6,2020,0
2020-06-30,6638.208333333333,26.354166666666668,19.9,31.9,0.2,10.116666666666665,65.75,1,6,2020,0
2020-07-01,6787.8725,25.90833333333333,21.8,30.2,0.0,9.170833333333333,59.083333333333336,2,7,2020,0
2020-07-02,6937.375,26.983333333333334,20.1,32.2,0.0,10.045833333333333,54.458333333333336,3,7,2020,0
2020-07-03,6875.5,27.22083333333333,19.9,32.3,0.0,6.204166666666667,49.875,4,7,2020,0
2020-07-04,6193.333333333333,25.916666666666668,21.3,32.3,1.2000000000000002,6.875,67.29166666666667,5,7,2020,1
2020-07-05,5690.125,25.679166666666664,20.4,30.5,2.3,7.658333333333334,65.33333333333333,6,7,2020,1
2020-07-06,6984.041666666667,27.195833333333336,21.2,31.9,0.0,10.700000000000001,55.458333333333336,0,7,2020,0
2020-07-07,6817.32125,24.870833333333334,17.9,31.4,21.8,11.483333333333334,67.0,1,7,2020,0
2020-07-08,6511.625,19.329166666666666,16.0,23.8,1.6,7.7,69.66666666666667,2,7,2020,0
2020-07-09,6653.916666666667,22.075,15.4,27.2,0.0,5.75,60.958333333333336,3,7,2020,0
2020-07-10,6670.916666666667,23.71666666666667,16.8,29.4,0.0,10.058333333333334,55.833333333333336,4,7,2020,0
2020-07-11,6096.75,23.933333333333334,16.6,30.5,0.0,11.345833333333333,55.0,5,7,2020,1
2020-07-12,5549.416666666667,24.441666666666666,17.2,30.5,0.6000000000000001,7.170833333333333,56.625,6,7,2020,1
2020-07-13,6309.375,17.037499999999998,14.6,19.9,7.7,8.529166666666667,76.70833333333333,0,7,2020,0
2020-07-14,6390.634999999999,19.395833333333332,14.7,23.5,0.0,6.741666666666667,56.083333333333336,1,7,2020,0
2020-07-15,6525.875,21.375,15.2,27.1,0.0,5.833333333333333,54.25,2,7,2020,0
2020-07-16,6584.958333333333,23.129166666666666,18.2,28.5,0.0,6.058333333333334,54.083333333333336,3,7,2020,0
2020-07-17,6555.958333333333,23.675,17.6,28.9,0.0,9.158333333333333,58.25,4,7,2020,0
2020-07-18,6032.965833333333,24.641666666666666,18.5,30.1,0.0,12.879166666666668,48.583333333333336,5,7,2020,1
2020-07-19,5512.215416666667,22.974999999999998,17.5,28.6,15.9,8.525,67.54166666666667,6,7,2020,1
2020-07-20,6235.041666666667,21.3,18.2,25.9,29.400000000000002,8.945833333333333,75.83333333333333,0,7,2020,0
2020-07-21,6600.208333333333,22.8,16.5,28.4,0.2,5.245833333333334,69.70833333333333,1,7,2020,0
2020-07-22,6669.0,24.650000000000002,19.4,29.5,0.1,7.058333333333334,63.291666666666664,2,7,2020,0
2020-07-23,6645.208333333333,23.9375,20.5,28.1,0.7,11.6,63.541666666666664,3,7,2020,0
2020-07-24,6602.541666666667,24.075,18.6,29.4,0.0,8.679166666666667,65.41666666666667,4,7,2020,0
2020-07-25,5984.375,25.070833333333336,19.2,30.5,0.0,13.441666666666668,53.583333333333336,5,7,2020,1
2020-07-26,5475.958333333333,23.962500000000002,18.2,28.8,0.0,7.670833333333333,56.583333333333336,6,7,2020,1
2020-07-27,6463.958333333333,24.108333333333334,18.2,29.6,0.0,9.304166666666667,67.58333333333333,0,7,2020,0
2020-07-28,6740.740833333333,25.5125,19.3,31.2,0.0,5.566666666666666,57.958333333333336,1,7,2020,0
2020-07-29,6941.639583333334,27.354166666666668,20.1,33.3,0.0,6.4375,52.291666666666664,2,7,2020,0
2020-07-30,7126.7525,28.941666666666666,21.2,35.0,0.0,7.441666666666666,49.875,3,7,2020,0
2020-07-31,7021.0,29.454166666666666,23.0,35.3,0.0,10.233333333333333,51.708333333333336,4,7,2020,0
2020-08-01,6149.3625,25.670833333333334,21.0,29.5,0.0,10.766666666666666,48.958333333333336,5,8,2020,1
2020-08-02,5540.825833333333,24.037499999999998,20.2,28.3,0.30000000000000004,16.941666666666666,43.125,6,8,2020,1
2020-08-03,6530.940416666667,24.46666666666667,17.9,29.8,0.0,12.054166666666667,48.375,0,8,2020,0
2020-08-04,6662.153333333333,24.454166666666666,17.6,30.0,0.0,12.941666666666668,52.916666666666664,1,8,2020,0
2020-08-05,6692.291666666667,24.71666666666667,18.4,30.5,0.0,14.966666666666667,50.291666666666664,2,8,2020,0
2020-08-06,6628.666249999999,26.066666666666666,18.6,32.8,0.0,18.470833333333335,45.666666666666664,3,8,2020,0
2020-08-07,6845.333333333333,28.837500000000002,22.4,35.2,0.0,20.425,39.041666666666664,4,8,2020,0
2020-08-08,6366.583333333333,29.4875,25.0,34.5,0.0,21.208333333333332,34.75,5,8,2020,1
2020-08-09,5841.375,27.483333333333334,24.0,32.7,0.0,19.208333333333332,37.833333333333336,6,8,2020,1
2020-08-10,6687.291666666667,26.445833333333336,20.8,31.1,0.1,9.041666666666666,42.458333333333336,0,8,2020,0
2020-08-11,6723.422916666666,26.445833333333336,21.0,31.8,0.5,7.095833333333332,50.541666666666664,1,8,2020,0
2020-08-12,6710.333333333333,25.616666666666664,22.4,30.4,0.0,10.366666666666667,55.791666666666664,2,8,2020,0
2020-08-13,6683.291666666667,25.133333333333336,20.5,29.8,0.0,9.341666666666667,47.375,3,8,2020,0
2020-08-14,6723.0,25.65416666666667,18.8,31.4,0.4,5.866666666666667,57.291666666666664,4,8,2020,0
2020-08-15,5762.480416666666,24.520833333333332,21.6,30.2,0.0,13.783333333333333,56.75,5,8,2020,1
2020-08-16,5502.458333333333,23.695833333333336,20.6,27.6,0.0,11.170833333333334,51.375,6,8,2020,1
2020-08-17,6489.5,23.683333333333334,18.0,29.1,0.0,8.583333333333334,46.208333333333336,0,8,2020,0
2020-08-18,6599.141250000001,24.625,17.6,30.4,0.0,6.745833333333334,43.791666666666664,1,8,2020,0
2020-08-19,6586.916666666667,22.3625,18.2,28.2,0.0,8.65,62.541666666666664,2,8,2020,0
2020-08-20,6534.291666666667,21.670833333333334,17.2,27.6,0.6,7.979166666666667,73.79166666666667,3,8,2020,0
2020-08-21,6553.291666666667,25.083333333333332,18.5,31.9,0.0,7.733333333333333,55.166666666666664,4,8,2020,0
2020-08-22,6161.041666666667,26.045833333333334,19.2,31.7,0.0,5.054166666666666,53.75,5,8,2020,1
2020-08-23,5739.735416666666,26.829166666666666,21.0,32.6,0.0,9.658333333333333,49.166666666666664,6,8,2020,1
2020-08-24,6756.541666666667,25.8875,20.2,31.2,0.1,9.241666666666667,57.791666666666664,0,8,2020,0
2020-08-25,6709.458333333333,24.3125,20.6,30.1,0.4,10.470833333333333,64.91666666666667,1,8,2020,0
2020-08-26,6618.5,23.079166666666666,19.0,27.7,1.2000000000000002,7.379166666666666,61.958333333333336,2,8,2020,0
2020-08-27,6675.625,24.575,17.7,31.5,0.0,12.158333333333333,54.5,3,8,2020,0
2020-08-28,6643.875,24.416666666666668,17.0,31.0,0.0,5.675,44.333333333333336,4,8,2020,0
2020-08-29,6031.0,26.608333333333334,18.4,34.6,0.0,11.879166666666668,49.666666666666664,5,8,2020,1
2020-08-30,5739.155833333333,25.3875,18.8,32.6,0.0,11.995833333333332,57.958333333333336,6,8,2020,1
2020-08-31,6889.833333333333,25.945833333333336,18.4,33.5,0.0,6.283333333333334,58.625,0,8,2020,0
2020-09-01,6845.208333333333,26.212500000000002,18.1,33.8,0.0,11.924999999999999,44.416666666666664,1,9,2020,0
2020-09-02,6763.583333333333,25.933333333333334,20.6,31.9,0.0,9.1625,50.875,2,9,2020,0
2020-09-03,6750.741666666666,25.108333333333334,21.3,29.1,2.8,7.395833333333333,55.708333333333336,3,9,2020,0
2020-09-04,6533.916666666667,18.900000000000002,16.9,20.5,49.6,8.450000000000001,92.58333333333333,4,9,2020,0
2020-09-05,5964.625,20.120833333333334,14.9,26.2,0.0,6.904166666666666,75.16666666666667,5,9,2020,1
2020-09-06,5477.416666666667,21.65833333333333,14.8,27.5,0.0,4.075,65.29166666666667,6,9,2020,1
2020-09-07,6662.041666666667,23.020833333333332,16.5,29.5,0.0,5.954166666666667,61.25,0,9,2020,0
2020-09-08,6502.5,21.145833333333332,17.5,25.7,0.0,12.362499999999999,65.91666666666667,1,9,2020,0
2020-09-09,6671.458333333333,21.3875,16.5,27.0,0.0,6.429166666666667,60.666666666666664,2,9,2020,0
2020-09-10,6775.125,22.320833333333336,16.0,28.9,0.0,5.029166666666667,66.5,3,9,2020,0
2020-09-11,6715.583333333333,22.849999999999998,18.5,27.9,0.0,15.216666666666667,54.583333333333336,4,9,2020,0
2020-09-12,6165.849583333334,23.008333333333336,18.5,28.7,0.0,14.475,51.458333333333336,5,9,2020,1
2020-09-13,5649.776666666668,22.833333333333332,17.0,29.0,0.0,7.658333333333334,53.875,6,9,2020,1
2020-09-14,6511.374166666667,23.40833333333333,18.4,29.4,0.0,12.683333333333332,53.416666666666664,0,9,2020,0
2020-09-15,6804.435833333333,22.991666666666664,18.9,27.8,0.0,15.016666666666666,48.083333333333336,1,9,2020,0
2020-09-16,6764.208333333333,22.558333333333334,16.4,29.3,0.0,10.6875,54.208333333333336,2,9,2020,0
2020-09-17,6763.666666666667,21.491666666666664,15.8,28.1,0.0,6.745833333333334,66.66666666666667,3,9,2020,0
2020-09-18,6543.75,19.554166666666667,16.9,23.5,0.0,17.666666666666668,50.333333333333336,4,9,2020,0
2020-09-19,5957.041666666667,16.945833333333333,13.3,21.0,0.0,12.862499999999999,40.708333333333336,5,9,2020,1
2020-09-20,5439.958333333333,16.704166666666666,9.9,23.6,0.0,9.016666666666667,48.5,6,9,2020,1
2020-09-21,6467.625,18.116666666666667,11.6,25.2,0.0,8.5625,57.125,0,9,2020,0
2020-09-22,6596.758333333334,18.495833333333334,11.9,25.0,0.0,9.025,59.0,1,9,2020,0
2020-09-23,6639.931250000001,19.329166666666666,11.8,26.2,0.0,8.5625,56.875,2,9,2020,0
2020-09-24,6698.958333333333,21.183333333333334,14.3,28.2,0.0,5.6125,59.458333333333336,3,9,2020,0
2020-09-25,6657.083333333333,22.02916666666667,14.2,28.2,0.0,8.325000000000001,61.291666666666664,4,9,2020,0
2020-09-26,6232.399583333333,21.420833333333334,16.9,30.2,5.6,15.5375,73.66666666666667,5,9,2020,1
2020-09-27,5441.458333333333,17.150000000000002,13.4,22.1,0.0,16.820833333333333,58.708333333333336,6,9,2020,1
2020-09-28,6539.256666666667,19.258333333333333,12.9,26.5,0.1,13.454166666666667,57.541666666666664,0,9,2020,0
2020-09-29,6692.541666666667,18.033333333333335,14.1,21.2,1.4000000000000001,14.2875,73.20833333333333,1,9,2020,0
2020-09-30,6693.708333333333,15.5,11.2,20.4,0.2,16.629166666666666,61.541666666666664,2,9,2020,0
2020-10-01,6662.458333333333,14.641666666666666,12.9,17.4,0.6000000000000001,14.866666666666667,78.08333333333333,3,10,2020,0
2020-10-02,6607.2075,16.2,9.7,23.1,0.0,7.8374999999999995,69.625,4,10,2020,0
2020-10-03,6076.262916666667,17.954166666666666,11.4,26.5,0.0,7.2749999999999995,64.25,5,10,2020,1
2020-10-04,5543.025000000001,20.525000000000002,13.8,28.5,0.0,12.695833333333333,69.79166666666667,6,10,2020,1
2020-10-05,6588.583333333333,22.229166666666668,16.5,29.4,0.0,12.4625,72.83333333333333,0,10,2020,0
2020-10-06,6701.881249999999,20.458333333333332,17.6,25.5,0.2,11.012500000000001,75.41666666666667,1,10,2020,0
2020-10-07,6644.041666666667,19.708333333333332,15.4,24.1,0.5,8.2875,75.04166666666667,2,10,2020,0
2020-10-08,6780.219583333333,17.558333333333334,14.6,20.8,7.2,9.308333333333334,88.375,3,10,2020,0
2020-10-09,6609.379166666667,16.616666666666667,15.4,18.6,12.1,15.691666666666668,89.33333333333333,4,10,2020,0
2020-10-10,6129.229166666667,16.379166666666666,13.9,18.8,1.0,5.645833333333333,89.41666666666667,5,10,2020,1
2020-10-11,5592.264166666667,16.4875,12.2,21.5,0.0,7.083333333333333,79.0,6,10,2020,1
2020-10-12,6588.732083333333,17.575,12.6,23.9,0.0,13.304166666666667,77.08333333333333,0,10,2020,0
2020-10-13,6876.208333333333,15.875,9.5,23.0,1.5,20.054166666666667,77.625,1,10,2020,0
2020-10-14,6582.25,11.804166666666667,7.2,16.8,0.0,7.783333333333334,67.875,2,10,2020,0
2020-10-15,6758.791666666667,13.533333333333333,7.3,20.8,0.0,7.216666666666666,81.91666666666667,3,10,2020,0
2020-10-16,6722.23,15.666666666666666,9.4,22.2,1.9,4.9750000000000005,80.125,4,10,2020,0
2020-10-17,6230.685833333333,15.441666666666668,11.5,18.6,13.200000000000001,12.620833333333332,78.33333333333333,5,10,2020,1
2020-10-18,5737.397083333333,10.950000000000001,7.4,15.0,0.0,12.933333333333332,68.41666666666667,6,10,2020,1
2020-10-19,6745.0,9.895833333333334,5.8,14.4,0.0,5.4375,73.29166666666667,0,10,2020,0
2020-10-20,6910.268333333333,9.674999999999999,4.7,15.1,0.0,4.895833333333333,72.79166666666667,1,10,2020,0
2020-10-21,6963.316666666667,9.5625,3.3,16.5,0.0,6.983333333333333,76.70833333333333,2,10,2020,0
2020-10-22,6976.797916666666,11.475,6.7,19.0,0.0,11.295833333333334,75.875,3,10,2020,0
2020-10-23,6969.006666666667,12.504166666666668,7.5,20.6,0.0,10.408333333333333,77.41666666666667,4,10,2020,0
2020-10-24,6499.5,13.670833333333334,8.4,19.6,0.0,8.266666666666667,75.41666666666667,5,10,2020,1
2020-10-25,5978.113333333334,14.829166666666666,12.6,18.5,4.8,14.887500000000001,83.54166666666667,6,10,2020,1
2020-10-26,6733.389166666667,13.870833333333332,10.3,16.8,8.2,6.170833333333333,92.29166666666667,0,10,2020,0
2020-10-27,6940.845416666667,12.762500000000001,9.6,16.6,0.0,5.520833333333333,92.04166666666667,1,10,2020,0
2020-10-28,7072.833333333333,13.691666666666668,11.8,17.4,0.4,8.200000000000001,90.70833333333333,2,10,2020,0
2020-10-29,6999.333333333333,13.729166666666666,10.2,18.4,0.1,8.154166666666667,85.75,3,10,2020,0
2020-10-30,7092.391250000001,11.383333333333333,10.1,13.9,11.7,7.779166666666666,91.33333333333333,4,10,2020,0
2020-10-31,6622.071666666667,7.916666666666667,4.7,11.0,4.3,9.612499999999999,88.41666666666667,5,10,2020,1
2020-11-01,6077.414583333334,8.295833333333333,4.4,14.1,0.0,13.366666666666667,79.45833333333333,6,11,2020,1
2020-11-02,7131.5,8.020833333333334,1.6,13.5,0.0,5.091666666666667,82.08333333333333,0,11,2020,0
2020-11-03,7282.166666666667,9.295833333333333,7.2,12.4,1.1,4.7375,87.20833333333333,1,11,2020,0
2020-11-04,7213.541666666667,9.595833333333333,5.4,13.4,0.30000000000000004,11.416666666666666,79.5,2,11,2020,0
2020-11-05,7275.467916666667,7.720833333333334,2.7,13.3,0.0,5.958333333333333,84.20833333333333,3,11,2020,0
2020-11-06,7224.0720833333335,8.725,5.7,13.0,0.0,7.879166666666666,85.29166666666667,4,11,2020,0
2020-11-07,6685.083333333333,8.487499999999999,4.4,13.0,0.0,5.6125,83.625,5,11,2020,1
2020-11-08,6088.5841666666665,6.875,2.9,13.2,0.0,6.616666666666667,90.33333333333333,6,11,2020,1
2020-11-09,7279.625,6.820833333333333,2.5,11.1,0.0,6.120833333333334,92.875,0,11,2020,0
2020-11-10,7469.547500000001,7.545833333333333,6.4,9.2,0.1,10.545833333333333,80.66666666666667,1,11,2020,0
2020-11-11,7459.416666666667,7.570833333333333,6.7,9.4,0.0,8.525,75.625,2,11,2020,0
2020-11-12,7482.291666666667,7.545833333333333,5.6,10.8,0.0,6.670833333333333,76.0,3,11,2020,0
2020-11-13,7436.916666666667,7.7250000000000005,4.9,11.1,1.0,4.158333333333333,87.75,4,11,2020,0
2020-11-14,6928.041666666667,7.570833333333333,4.8,11.6,0.0,5.620833333333334,87.66666666666667,5,11,2020,1
2020-11-15,6322.131249999999,7.995833333333334,3.8,12.4,0.0,6.1875,84.79166666666667,6,11,2020,1
2020-11-16,7463.041666666667,6.108333333333333,1.6,11.1,0.0,5.3125,86.25,0,11,2020,0
2020-11-17,7636.642083333333,6.495833333333334,2.2,11.9,0.1,5.829166666666667,89.04166666666667,1,11,2020,0
2020-11-18,7570.791666666667,7.433333333333334,5.8,9.7,3.0,12.725,91.45833333333333,2,11,2020,0
2020-11-19,7616.791666666667,5.604166666666667,2.7,8.8,0.0,7.1625000000000005,87.66666666666667,3,11,2020,0
2020-11-20,7603.791666666667,5.720833333333334,2.6,8.6,0.0,5.379166666666666,80.625,4,11,2020,0
2020-11-21,6989.666666666667,5.079166666666667,2.0,7.3,0.30000000000000004,16.0,67.66666666666667,5,11,2020,1
2020-11-22,6535.375,3.0,0.6,6.8,0.0,8.029166666666667,73.45833333333333,6,11,2020,1
2020-11-23,7619.875,3.475,0.3,8.8,0.0,9.870833333333334,81.29166666666667,0,11,2020,0
2020-11-24,7640.458333333333,4.508333333333334,1.0,9.6,0.0,7.070833333333333,81.70833333333333,1,11,2020,0
2020-11-25,7739.708333333333,3.3541666666666665,-1.0,9.5,0.0,10.0875,82.95833333333333,2,11,2020,0
2020-11-26,7854.25,1.4166666666666667,-2.2,8.1,0.0,7.8999999999999995,86.79166666666667,3,11,2020,0
2020-11-27,7866.931250000001,0.6999999999999998,-1.7,7.1,0.0,9.741666666666667,92.75,4,11,2020,0
2020-11-28,7399.7091666666665,-0.27499999999999997,-1.9,3.5,0.0,5.504166666666666,93.66666666666667,5,11,2020,1
2020-11-29,6735.822499999999,1.1083333333333334,-1.4,3.0,0.6,4.966666666666667,95.20833333333333,6,11,2020,1
2020-11-30,7103.839583333333,0.7333333333333334,-0.9,1.2,14.0,8.025,98.79166666666667,0,11,2020,0
2020-12-01,7359.981666666667,-1.0541666666666667,-3.1,2.0,0.0,5.608333333333333,93.54166666666667,1,12,2020,0
2020-12-02,8015.666666666667,-0.02083333333333332,-2.2,3.2,0.0,4.483333333333333,89.41666666666667,2,12,2020,0
2020-12-03,8090.2625,0.6708333333333334,-2.2,4.3,0.0,7.6125,89.08333333333333,3,12,2020,0
